,Subtype,AGR2,AHNAK2,AIM2,ATP10B,CALHM6,CAPN8,CAV1,CEACAM5,CEACAM6,CEL,CELA3A,CFTR,CKS2,CPB1,CTRB2,ELF3,ERBB3,FERMT1,FOXQ1,FXYD3,GP2,GPM6B,GPRC5A,GPX2,HK2,HMMR,KRT14,LGALS4,LOX,MUC13,NT5E,PAPPA,PHLDA1,PLS1,PMAIP1,PRSS1,PRSS2,REG1A,REG1B,REG3A,S100A2,S100P,SDR16C5,SLC16A1,SLC2A3,SLC3A1,SLC4A4,SLC5A3,SPINK1,ST6GALNAC1,TFF1,TFF3,TMEM45B,TOX3,TSPAN8,TWIST1
s91,Exocrine-like,2.72803831280508,2.84167660443454,-1.43180042116068,0.315841288122384,-1.41342320309541,1.90076374302636,0.580421952472784,1.81257748237718,2.17087272378203,3.20486455952264,1.63118092065093,2.15326397699561,-0.143100400155343,3.43514980152234,3.2473872528761,1.73797046686902,1.7499564738389,1.84699949594372,0.454456179201789,0.975271764909138,3.2161744279991,-1.25084804908625,1.98310111136795,0.624275223189161,1.30913035728812,0.336183129338079,1.54276170166586,1.91772634574629,0.292700779979245,0.285312619906765,1.1603038855245,0.11116825044986,0.717782428232126,0.924753555622894,-0.959434267496971,3.36629837075704,4.19267253110456,4.06000846939793,3.15014439817527,3.36912798906401,1.3441058152549,1.26368332989563,0.522606614426242,0.679006212459408,0.570522994909536,0.662100284397154,1.7496664942687,-0.18811008667803,3.60460577795773,1.2432635520536,2.58235354637277,1.38311287310114,-0.236243584855384,0.0287457167384883,1.82461295318235,-1.00054378463763
s92,Classical,3.16876197596801,2.56256444628625,-1.48969607611376,-0.150738364292487,-1.40714229504494,2.80000287792534,0.052439172943115,3.11489054474925,3.03894925803142,-1.22437982265156,-1.48969607611376,1.69514603738445,-0.165578198890317,-1.45545166299539,-1.48969607611376,2.7061728390562,2.53701445643188,1.2071297904153,0.983654481288553,1.1953507959836,-1.18004087799927,-1.48969607611376,2.70317842277819,1.90958385055748,1.60502327075533,-0.287720373056815,-1.48969607611376,2.96812547369813,-0.474873818590375,1.10221656717086,1.13377212255849,-0.676918769748397,1.11584887544103,1.4913148830442,-0.841008864993147,-0.833143685134588,-0.630956238701662,-0.380321919570449,-1.48969607611376,-1.48969607611376,-0.158792987055675,1.83496608179385,0.532428579726646,0.921577582762767,0.241414630235784,1.18718818656504,1.31261572742094,0.577753713225336,2.06067779760085,1.13893365386842,2.24115935968379,-0.2975843881777,0.719364740586783,0.94560151718756,2.31632896651387,-1.19709187149662
s93,Exocrine-like,2.07300829702362,1.99230668098689,-1.43773548649626,1.46008599856513,-1.34239512332581,1.6429561404362,0.675953955583713,2.93857912017384,2.97192556592697,1.90076337706277,0.234872496074365,2.53307829723631,-1.11459066881185,1.59032924011776,1.68940984574969,2.20905891183062,2.70180240931982,1.06745122016882,0.217415026589391,-0.086455144394908,1.58692309268729,-0.84299107874045,1.14637747314113,1.19830169736494,0.706453153471682,-0.802874164133341,-1.69815234085578,2.13057306782594,0.342072525738509,1.27957104001462,0.500738337835629,0.391484944643524,0.852237205486379,1.28202949287203,-0.772473360542515,2.32585138776068,2.70806445192267,2.82933454860796,1.59797340025033,1.28736550103024,-1.30218364819301,-0.258118837432611,-0.0766956821823433,0.456248454230397,0.74267448779259,1.72306891642187,2.65298097124017,0.243000565651914,2.74042471302167,0.880636371632856,1.24825511252766,1.81461096348341,0.188985310808775,1.14984704938399,2.10137465654806,-1.49758069148665
s94,Exocrine-like,2.89189896392697,2.79247282229552,-1.45509963332573,1.40096583262982,-1.45509963332573,2.81220307244506,-0.605433336089303,2.02653181240886,3.42438047532675,2.36231712005441,1.0105496659251,2.04007485431611,-0.249138092219942,2.58688359221811,2.03090242922373,2.92529710216946,2.69240185973579,1.11137292226759,1.09731480405547,1.06376962795414,2.04118445088119,-1.01730075918217,2.65665532996235,2.30276465691571,1.25622601146805,-0.394790495758196,-1.60343204814848,2.60023081878213,-0.831455805006544,1.80774106286324,-0.314531326231368,-0.709464989499073,1.06252983116616,1.25063571495865,-0.747517970012521,2.87736648657117,3.2946452510395,2.97921123370892,1.06641923976497,1.70734995128028,-0.73382255056407,1.46242064840289,0.558048506383665,0.497738920322641,0.789260799052677,0.833576003744737,2.08627982533675,0.364226843223673,2.91028923158212,1.34245550267636,2.33020485015717,-0.446700696832551,0.216447836210703,0.839381998084067,2.51789213330559,-1.28799441827871
s95,QM,1.26994897093902,3.68920648045435,0.815680600434844,-0.560566245989618,-1.05454374569786,0.178583277740533,2.18940709000979,1.02418776014073,1.54275844340007,-0.990932539419043,-1.44073433968417,-0.574144770111081,-0.0981843592030834,-1.26226429501496,-1.40635707545327,1.92051651552933,1.64783934919554,2.16479575232467,0.298685345893739,1.50486500771118,-1.20435593505566,-1.0029331281024,2.45795995770536,-0.482380479072922,1.90513524098963,0.0234193088701181,1.80465255671417,-0.36355558036209,0.624889511982176,1.64983866021543,2.34228212312081,0.550258513266625,2.29641173932958,0.677633517226554,0.11320483153155,-0.443269372892661,0.741670955839541,-1.09040504599228,-1.44073433968417,-1.44073433968417,1.93006568270129,1.76373419498436,0.203968551642069,0.824987818881923,1.38841216765054,-1.33837078906267,-0.389743586227074,0.614904734492656,0.328088746976183,-0.139310642690556,1.00872514967491,0.380102771903063,-0.239643309176936,-0.596511736142702,-0.365533323656265,-0.246231401284925
s96,Classical,1.39557212872458,3.50658765758751,-1.36772311861733,0.0436268274647833,-1.25753887005069,1.04997005019531,1.76728846881807,2.46482809901663,3.34098129022264,-1.48109542240444,-1.55964376197342,-0.40033136162678,-0.481353763849323,-1.44861567601319,-1.55964376197342,1.19310472028338,1.40997514453702,1.62041919279044,0.0445506248684834,0.158449773539025,-1.48109542240444,-0.902557025016701,2.43505988371499,0.21349987226041,1.29836705459125,-0.202354665121355,1.87148203031533,1.2717607184394,1.38853725495038,0.446664556540061,1.60206303513976,0.751275937051432,1.41239228330656,1.33828877183566,-0.350826830935431,-1.17151441374005,-0.607368713612977,-1.26763950811386,-1.55964376197342,-1.48109542240444,0.658628695121985,0.676191694490889,0.461111148887255,1.45493375205822,1.20072357037753,-1.32494084964355,0.0681497475163187,1.04684155611404,0.161580633031735,1.1399202805598,0.308991057039241,-0.451934756764927,0.0352570956297018,0.135323134903716,1.78292227946541,-0.352473866279015
s97,QM,1.10021593264083,3.65105959731973,0.738513822259549,-1.10430822921358,-1.18288883866373,0.335069190397196,1.80843388589868,-0.696719525316854,-0.433522302074056,-1.22761669528483,-1.39665029412936,-1.34621650559244,-0.115220101803716,-1.34621650559244,-1.39665029412936,0.760956392715522,2.2274130537534,1.73473481082269,0.689770710210674,0.185053047716251,-1.34621650559244,-1.21799439184027,1.90636098267385,-0.242868501341368,1.64070651120928,0.224194906903259,1.8709504964952,-0.794325154011164,1.66495928462524,-0.150480344687258,2.08574223333362,1.00001526058443,1.71303877663011,0.681569195001939,0.311683204868863,-0.51981554978075,0.928757831536361,-1.39665029412936,-1.46567620867008,-1.39665029412936,-0.696719525316854,1.00222293715533,0.516553659867995,1.34730607381813,1.59580735836877,-1.36809833994081,-1.08588152552027,1.1090417631872,0.741722901794345,-0.554821001459707,-1.06274045800069,-1.27099106751343,-0.479582904027482,-0.214126712377191,1.20677658584149,-0.329090479547557
s98,Classical,3.45956774034835,2.35084036004352,-1.47957996249145,2.14457983002737,-1.20871182510458,2.10087298911268,-0.527822589490214,4.32806098621843,4.04035506985848,1.29014694171531,-0.641873727174401,1.26390229008929,0.0423270892661761,0.969580866014938,0.193284399294858,2.47684428028327,2.43066922656995,1.29293460855414,0.662562665210688,1.54008737933008,0.614180493017725,-1.43206957892045,1.90247635093167,2.63560305226102,2.03359645221374,-0.0801508839481091,-1.51325769910734,2.58901001989448,-0.8448864285053,1.8564648983364,1.0126031295021,-0.899107032916866,0.908664742738779,1.72231704063496,-0.848585769231493,1.80595951183148,2.23769397500377,1.72749376152731,0.545325595299844,-0.0572635751255028,-1.08415839478133,1.63287892149885,1.17979495680907,1.51430099659435,0.0451028333325571,0.178979337175528,1.44305097375597,0.247724568399648,2.63366219125274,0.97859284191672,2.82942237364508,2.24525148772913,1.44317574517915,1.32214827896692,2.34710089492583,-1.41297253810931
s99,Classical,2.46483174848628,3.1972841191228,-0.703212791793096,1.55840617751957,-1.41712037634043,1.82547829353263,0.391256350235019,2.79249744113726,3.54057100498634,0.0456797141925179,-1.04057867132637,1.08809159303028,-0.49239937721494,0.162075342288314,-0.483980576465005,2.20490285671015,2.65256309955834,1.59254698901921,0.721348104661073,0.955838008533522,0.271399001452416,-1.38586022044337,2.55574251702691,1.91355038848892,1.84758082135572,0.0348978158630508,-0.860269427689633,2.21581488384519,0.661645691737702,1.46125477367386,0.742291942171523,0.366848988537509,1.91980678954274,1.61440802974727,0.0398189934871079,1.0041168810579,1.64553397008455,1.08097366923366,-0.709123934566286,-0.0216179798095498,-0.715092333626195,1.59493321641646,1.03942284374599,1.52445368601849,2.29446563775917,-0.272155539816206,0.698996211096427,1.08465617972894,2.3304343697125,1.32701784196134,2.59068054168468,1.87974880641629,0.924441990527041,0.713334860968922,2.77591745989368,-0.128854495144793
s100,Classical,2.92638725720761,2.45476637346798,-1.40446426660945,1.81863812036091,-1.2393165841337,1.56905835328847,0.40201293396766,2.83598040167992,3.53426851999451,-1.10599249092487,-1.47906432399223,1.32944019447024,-0.236904875561461,-1.30628767986563,-1.47906432399223,2.38545295989282,3.17444170188983,1.56181884807933,1.28786008401818,1.09381981445524,-1.02702749388522,-1.41868863182782,2.37910438107555,2.25484672454669,1.28180703671484,-0.0518530961533212,-1.45403592947575,1.96423172710697,0.274533798909824,1.06676507145571,0.628173902673398,0.162821652502361,1.55917910874514,1.89528401675631,-0.562135717746265,-0.831430261548299,-0.359473554494484,0.759833971777926,-1.47906432399223,-1.36883546409767,-1.08289957335438,1.71272655958499,0.990282651650002,1.87615245652735,0.582715459508898,-0.0985044571483981,1.42304497212997,0.734962045381442,2.50913645994418,1.4907059440475,2.71788489446714,0.976248656756898,1.06549277031784,1.01480154127117,3.07274947965166,-0.777203345668912
s101,Exocrine-like,1.56460722940425,2.97339879688829,0.798633530626003,0.424302243019231,-0.406229061531068,0.590448896419479,1.29192376252004,3.30719576710613,2.8944803094495,2.22939881815524,0.831380891505731,2.09111011783221,0.313337664227966,2.5578290325981,2.08974059213273,1.65964512910003,2.32697205518511,1.46270631376991,0.491318368608732,0.789859959723174,2.30294676187456,-1.44967931735427,2.29567050261656,0.062216609844554,1.1415009701091,0.498433043399599,-1.52463930170672,1.32771664926348,-0.202364594843121,1.22256520099235,1.6977355403885,0.672513911580918,2.20029237822897,1.18737652193569,-0.162651206529536,2.63498772696584,3.27429788347921,3.44495446938704,2.18726744296611,3.33233489644122,1.07900231899802,1.06210242758438,0.256420319792467,0.865167283032854,0.197043912786037,0.202135485305238,1.51334570259505,1.06454147657017,3.1285265946563,-0.306481796402695,-1.2068908125256,-1.25059474418663,0.372993486316916,0.353323153077037,1.21805340374578,-1.31054532073012
s102,Classical,2.46375207414164,2.74445555663027,-1.54209182211559,1.17384832563659,-1.51076072035123,1.71017433568136,0.5192099252004,3.3888897913286,3.06413771010361,-0.817665710934033,-1.628102617417,2.46555969669844,-0.629464406183189,-1.48324100076482,-1.49660738900011,1.87878849596592,1.74690370925733,0.740702990142014,0.18670589148148,0.632851316557791,-1.38537544519907,-1.26028399763969,1.91843620155652,1.25498074741609,1.19875408782507,-0.636142397915031,-1.628102617417,1.61376678951101,0.978312036986575,1.84740168091455,0.597130372039663,0.361833692632844,0.775187288519104,1.09013811661067,-0.763949145664275,-0.847871248310777,0.0827950465962128,1.54141922703389,-1.66263979878072,-1.37618567166604,-1.0838074769082,1.48523507410347,0.355610756815217,0.631674611223823,0.691259850903445,0.940296076020302,2.00155831908902,0.828346077243693,0.973601969875157,1.00238635639252,2.28483633574274,1.24949231401108,0.423440753432899,0.0720539234556547,2.0723148618335,-0.0829833741175928
s103,Exocrine-like,1.49284532355003,1.68084717891343,-0.706181466166613,0.353046330421583,-1.19912404722107,0.628048832495798,0.919690151267027,0.669356821506974,1.22453054246178,4.17854842714135,2.65401207523785,3.05211241696781,-0.984284976216471,4.41812838229015,3.85848081379625,1.8754704704125,2.16310296617416,0.68890271326292,-0.355843975422345,-0.340406491954183,3.81986257601317,-0.565220512379921,1.17703961772818,0.552260312507343,0.814060747125247,-0.907105014212876,-1.59620429215576,1.64622489349271,0.489221409086227,1.19338999172619,0.544037266150175,0.263293419582584,1.27496895189229,1.04686559568784,-0.666258850453527,4.81248099861334,4.56966731073727,4.36402040192055,1.94530080717362,2.26042887497414,-1.4520536533111,0.333757005238938,-0.308430954384533,0.480248352044417,1.9004214710385,2.34375763788451,3.45762647389759,0.643191351330853,4.20388226644371,0.0929384526515266,0.32606698738237,-0.351398322478154,-0.4720950803293,0.133300666364393,1.83366213597793,-1.11712892960855
s104,QM,1.71528266760519,2.5625067745729,0.0952014090679206,-1.3316239845953,-0.911582882445203,-0.62798416522182,1.9055239623786,2.74203508617357,1.96717807144294,-1.07581690419379,-1.53751205856489,-0.482664855716466,0.34781441326153,-1.3316239845953,-1.50266082513339,1.8453992514458,1.38860066261117,1.50242609364917,0.324193236404281,1.26147881951766,-1.39954167369814,-1.14617349276964,2.16371172826994,-0.376263898587936,0.956795765726747,-0.246586179356515,2.11798234868436,-1.19800462158409,-0.255495723286862,-1.11925725388777,1.24611340403681,-0.553565332320586,1.86100731949143,-0.168598709558053,0.166970782051314,-0.937785246483482,-0.76933971440526,-1.19016905321703,-1.53751205856489,-1.50266082513339,2.11217060936268,1.71043612234145,0.50526984442495,0.986933993836406,1.31774336955775,-1.39954167369814,-0.63327066829358,0.148873584992751,-0.617542632388356,0.909608467075993,-0.942280412416047,-0.553565332320586,-0.946814214394452,-1.23987181553947,-0.756217336023745,-0.76933971440526
s105,Classical,3.49336675907759,2.07083592905136,-1.41827615227756,1.87221761488992,-1.35240842458892,2.58127141328096,-0.614134776786293,3.3136458249483,3.55937414720147,-1.27625357707715,-1.41827615227756,2.16508571461025,-0.00483559403533774,-1.41827615227756,-1.41827615227756,2.80469030727845,2.50739697096445,1.15059593339318,1.43583082882888,1.37315638128872,0.462668058904921,-1.3368990158294,2.87776030493592,2.00581900790811,2.19414687820458,0.315088621199579,-1.41827615227756,3.02941628933778,-0.91433075407892,2.52114688155133,-0.174884100667416,-0.781065879087484,1.27773527040837,1.7633623379497,-0.235457889237963,-1.06800331595829,-0.484905056027081,-0.783676294481521,-1.41827615227756,-1.41827615227756,-0.788936464540433,1.46142720349429,1.06078651411814,1.69071063648481,0.60319947033608,-0.721972422104593,1.97168501735275,0.474149478987671,2.15103192031446,1.66492689045863,3.26312022429162,1.48822060737318,1.2783816731003,1.18175343486113,2.62463886727042,-1.10420653212883
s106,Exocrine-like,2.20670400348297,2.40313476003637,-1.47858971663607,-0.199214523181212,-1.38762414717292,1.20552672587768,0.427893745959614,2.3963818792851,2.024700319947,2.998292007896,1.67904345953111,2.06582694615736,-0.808689942434526,3.34140181342199,2.67892903838198,1.84463193858885,2.02056308902901,1.13706184697275,0.304850388390125,-0.0853706036029539,3.0307125236913,-1.27923307100128,1.14771961360182,1.06753873903764,0.797648559292539,-0.36820957599874,-1.51917582916448,0.884901497409245,0.595696676504852,0.440516631437761,0.17155624588776,0.495950039279139,1.37922718355835,0.973972954403555,-0.596803300896053,3.89344119161277,4.40525005283926,4.30608472895772,3.11572890782799,1.51488419177653,-0.316692082460629,-0.62397114822692,-0.199214523181212,0.447987868455823,0.827890519383568,0.769331760144212,2.11919972571855,1.05292468927856,3.2773154539882,0.515425854660554,1.3183769019236,1.23174982222848,-0.694122161430514,0.432968876930436,1.42560702731475,-0.449068942242294
s107,Classical,2.2159553608247,2.26621497313375,-0.552705802840383,0.342577933307378,-1.38139809981387,1.92395894089228,0.553010645851669,3.15577183474961,3.36822156775845,-1.44443222326765,-1.62770569603142,0.53534414350745,-0.427806244563276,-1.59476983647607,-1.62770569603142,2.11141726132181,2.28283650354308,1.78576972449629,0.564150532518413,0.524626071285295,-1.59476983647607,-0.773752438028423,1.447801083415,1.38548064742716,1.20110801303161,0.0680380240109567,-0.461974090093896,2.44891793699551,0.469988733530814,1.91573181331749,0.102392123277652,0.176368663685218,1.26293099976579,1.15648957772567,-0.168564143512563,-1.21847111333115,-0.266615323563578,-1.56953319562846,-1.62770569603142,-1.62770569603142,-0.691563779449184,1.1846862213929,0.234735924151457,0.456862639396079,1.38548064742716,-1.52959623572072,0.449734436341582,0.253626811297038,-0.124628264133541,0.520295307894517,1.33361940623389,0.362171392838493,0.520729518517726,0.393206254344762,2.2741343209829,-1.16173158852091
s108,Exocrine-like,2.06942680675838,2.69245143674659,-1.3687298113202,1.09768651755308,-1.2578140894408,1.77880425528063,-0.106341909346055,2.40125733384053,3.5116586560515,2.74147798973386,1.11778171174922,2.76813191811987,-1.02576970306878,2.75265915977,2.52244056024293,2.31550259293374,1.95268323010725,0.647683236642271,-0.175623908770653,0.575882944321803,2.17339873379001,-1.04407265171479,1.85189820699187,0.931801696436442,1.49799306592728,-0.611597798969541,-1.64092905654343,1.96088031960972,0.225690922183193,1.25740855863731,0.407322060382249,-0.518372651307545,0.952095589262024,1.19005729910137,-0.861169954374825,3.31438330239641,3.62843519924911,3.15943508347206,1.59778577003826,0.150009989163886,-1.2578140894408,0.541259362924552,0.143274853823465,0.798541920451293,1.61519677605636,2.11403318570647,2.98497329984184,0.609904155769834,2.4912807111059,0.810527575945079,1.59741359415135,1.19828570957634,0.298591409301915,0.424402006373197,1.99575647309896,-1.27931706035703
s109,Exocrine-like,2.56218431040294,2.01279301648541,-0.0191427667091791,0.862346693768619,-0.894872471238762,1.05714634351267,0.676037694411381,1.87082354667173,3.07344740804766,2.0216313499862,0.110456763138247,2.72756779953486,-0.573859431236256,1.77611016565085,1.62195394707756,2.38706406359161,2.27226090565125,0.953094079088144,0.216273059859806,0.782432458521739,1.70748623407566,-1.17678128956428,1.70065014007333,1.83776212185106,0.995417260427661,-0.431752085098353,-0.3941781272243,1.66562627949475,0.0266394562274016,0.901242908119798,0.933523140764273,0.171828654846542,1.58505401318074,1.04247599420842,-1.40684336741144E-05,2.14255646644528,3.18064008695782,3.15908213675398,2.11266775723166,1.45883182446418,1.1967860962078,1.46248504333692,0.550781516816093,0.38204043524506,1.53489758760636,1.27884213419713,2.38073148670836,0.331041682654453,2.75911044483718,0.705803612513745,-0.142888216651184,-0.231245762631003,-0.0692670334502278,0.518666809792233,1.88140097922262,-1.12920248339921
s110,Classical,2.21673973962446,1.963507871847,-1.30103823309757,-0.0446950188458861,-1.46577797433946,0.443887718668224,0.859889609866977,1.20551210647716,1.7060189293887,-0.605539111935484,-1.53266055833968,2.8475911699136,0.102318207794871,-1.14433398954218,-1.34664250396085,2.13734877270567,2.47373316333753,0.32186387255402,-1.00003849878566,0.143638568632737,0.318136268168976,-1.07644712168742,0.452605747900491,2.72525500988988,0.895401868669096,-0.304743177696506,-1.60126917961774,2.00511940548231,-0.0585581313450479,2.30438579537629,0.862684757780579,-0.474741943137711,0.496996221691777,0.652163650514562,-1.04571104458267,-0.262546755827274,0.153131335323442,0.345269146308938,-1.56241220324206,-0.957953811309064,-1.1299644320292,-1.06392848894287,-1.60126917961774,0.108370861236937,-0.0225837175987744,-1.24188109745143,1.50998982697895,-0.0688151319687619,2.38310094305714,-1.15916377659277,-0.690300523083734,-0.614106495780163,0.873414013652782,0.711419593756677,1.36243780312721,-0.773211170573507
s111,Classical,0.70300288292105,1.65432868170433,-1.35487627673294,1.58979433779281,-1.0412123692007,0.805631894585759,0.817800288141198,1.83190363047631,2.73642368043082,-0.781142893433747,-1.70042289236383,0.497932079460041,-0.713572975881413,-0.521862302417399,-1.60292619431548,1.69424851499289,1.53162554333792,0.882145177246286,-0.260218992802706,-0.191365840305444,-1.08067788139193,-0.89127970035195,1.12012285039953,0.265404865695942,0.917579113861151,-0.54227181594045,-1.77442647898187,0.979473863587873,0.582199855299049,2.00859677516533,0.579388416116979,0.491411885196494,0.958333192368422,1.18253459392279,-0.442421563173664,-0.295917440828672,-0.113133894679284,-0.926720263468873,-1.70042289236383,-1.68767206914226,-1.4926024265258,0.285203098848868,0.43786529862069,0.431052074810121,0.858646231811751,-0.85201498907859,0.612267799259063,0.289337176769575,0.698541303127164,0.32696768558355,-1.31458232674254,-0.791370046550222,0.291689443055803,0.819417987936599,1.68098143909042,-1.2805651689909
s112,Exocrine-like,2.02086396209534,3.09559090803981,-0.157601097892779,-0.539648032714048,-1.37977653024237,0.933213375400902,1.34900420228684,1.62456794386249,2.11843707941756,1.49016579367897,-0.697843621435164,0.917441636668356,-0.18193352315367,1.44500136890635,0.654885068374449,1.98009146026542,2.20761302572582,0.778777647097856,0.14410947126604,0.583828725734314,1.18057342593751,-0.936248075662367,2.10967082417718,0.413663958564397,1.73331501241119,0.109470819695618,1.13022785719067,1.59012054353434,0.672293403477135,0.842386361708553,1.78077364185759,0.16752049412205,2.08533157977189,1.2649770565605,0.27644263465387,1.88547994296924,2.39518222296438,1.95399866548108,0.573184439437369,0.886185425337146,-0.775189214926777,0.106177305881094,0.566582538482192,1.38549431292598,1.75096950980965,-0.196948093069308,1.21831580118012,1.00808377984887,1.95003695308547,0.752502069293745,0.703598314992576,-1.05905940741118,-0.401298112174699,0.318938750748178,1.68623855802958,-0.820535043097522
s113,Classical,2.87112641049384,2.10754401236812,-0.269242324163201,1.186317703384,-0.528003153716742,2.12610664610653,-0.0870256339285976,3.94879493193709,3.64408846478704,-1.23779307142022,-1.51974212769543,0.211326658856154,0.36564905290366,-1.45011454015577,-1.51974212769543,2.55093380092712,2.43198548770069,1.43367780743719,0.00366748362492496,2.25093904590194,-1.40241049327179,-1.48030335730995,2.57846558261461,2.3920186741568,1.28307634501478,-0.135092463676992,-0.989145410257349,2.86877105862204,-0.416096388080792,1.89760975470879,0.134479330354188,-0.122747778322413,1.46592713607885,0.981220169732235,-0.428147488620329,-0.95232269068129,-0.50016909263156,-1.3466740338845,-1.51974212769543,-1.61521831266175,0.301883398223831,2.70222028616516,1.12388229449196,1.10021915631748,1.34269627326663,-0.855300382598215,0.104618836122941,0.391147105694976,2.81771312460887,0.931188026428929,3.04122868967149,2.5691137016511,0.93248444808813,0.20100256233766,2.82103229135584,-0.808040544865875
s114,Classical,0.70157037684571,2.56374222083251,-0.668383301336891,-0.0306276219538426,-1.08998338947685,1.01740909710742,1.12948145217105,0.471012002362363,2.10505291135171,0.497541376345238,-0.948089572339498,1.38685458527699,-0.705153462503862,0.205167578432425,0.0544477582554258,1.27258971880568,1.17949134444197,0.427567043259853,-0.200555487098563,-0.174000556064795,0.361762398295839,-0.386050972512724,1.044317432516,0.366543164175835,0.924777043876195,-0.705153462503862,-1.01180054332867,1.03809015491216,1.25073025595746,0.221694541463856,1.10696151381399,0.377582553584717,1.41288820686714,0.383819437532386,-0.101082166179458,1.43591641384556,1.77524569738548,1.06778199383963,-1.05858700719592,-1.08355621223535,-0.973797972186332,0.422418913254187,-0.0981324381627663,0.659518090612973,1.59574891214569,0.178152602780814,1.12450140680185,0.390005504330794,1.37888952301045,0.133027669043295,0.636475479149801,-0.373101335511771,-0.469056438692238,-0.549201255093922,1.68066491227617,0.58223023844124
s115,Classical,2.44592290686993,3.60153163779838,-0.36744352788527,1.30764895520868,-1.47583385010603,2.5540332686693,0.648109672666135,3.74789565712158,3.55294521805066,-0.911308360769012,-1.47583385010603,0.71011216407581,-0.78807925891692,-1.37815573353045,-1.47583385010603,2.65341251830741,2.73451254883832,1.25204652851037,0.515235803095721,1.34176295800404,-1.35521706435433,-1.33452866849279,2.69429398822856,1.01758469320643,1.81683341052929,-0.401362880937216,-0.930562875050971,2.01315033926254,0.432809782220424,1.4527790280089,0.754246091050789,-0.327964255083545,1.3868925687866,1.61664398904585,-0.531434849825423,-1.09234690067625,-1.03190152726983,-0.0738938147943961,-1.47583385010603,-1.47583385010603,0.757223642531129,1.50844085600969,0.587677133037478,0.605747629973385,1.03210877129916,-0.712909921043109,0.558017751476072,1.10535963306138,1.42928974853426,1.27439431718396,2.03934994021806,1.28285717286939,0.412006264019968,0.238547651176447,1.61997328099134,-1.02390049908638
s116,Exocrine-like,2.79972976882462,2.08766767426353,-1.41707233897264,0.908586477629247,-1.35933422776108,2.8171885294567,-0.032592290097922,3.2453462593943,3.32285577940404,1.36071202866846,0.174808891914003,2.14278476899956,-0.522916187382196,1.82906896616709,1.32088986530273,2.31435243721974,1.94795584049127,1.53916659054648,0.46649095071802,1.59423457619424,1.3800779823784,-1.47899001033382,2.45011852298484,1.41779136942603,1.79843866332224,-0.328929630502836,-1.34926285748138,2.04830079339505,-0.353466025461999,1.873964771719,0.782348822375847,-0.400877429165209,1.07397872414044,1.51950084770396,-0.852282782539837,2.25821695248811,2.85908006171549,2.35494714953591,1.01481449092888,0.505522313582208,-0.762426955422749,1.60597393497041,0.799867924882011,1.11458107294792,0.18067428068154,0.745391127925108,1.86618943408654,0.554222807404124,2.27455027506268,1.47080983659236,2.83985343532776,1.46819446206625,0.740635691900025,0.497215195303703,1.40133820840607,-1.24962069430068
s117,Classical,2.78028025600432,2.39353503760283,-1.26402504756206,1.67286884071916,-1.58290310475919,1.9915660952364,0.569547060402206,2.56111414400897,3.6790696075227,-1.35645007759232,-1.62149557220371,1.7023461971744,-0.56496202700106,-1.58290310475919,-1.62149557220371,2.23076417863811,2.61251637250971,1.5484802345247,0.539954081724762,0.491098589359798,-1.58290310475919,-1.06214479777257,2.56899263117677,1.05169915541647,0.977440246612671,-0.346380263068515,-1.62149557220371,2.33131132213966,0.345677181694735,1.95784561629613,0.708874980499738,0.381101033852099,1.68151591232491,1.3818257121937,-0.873799563654866,-1.42129498810838,-1.17403011616514,-1.46877637933343,-1.62149557220371,-1.62149557220371,-0.611099239548127,1.25040858075564,-0.178195731363503,0.390221227649299,0.874164081197026,-0.173666710457583,0.0112956592458201,0.79489305937381,2.06699938290139,0.921312389350424,-0.0700808277067455,-0.261597584113944,0.156835118551681,0.865027048605699,2.46310386259984,-0.710920439130571
s118,Classical,2.9353278134245,2.86628880285599,-1.4005001666281,0.756283459630731,-1.49692917430589,1.94420570469758,0.497548838207944,3.21732172968725,3.03741476516065,-0.0209452324708724,-1.3167126622231,1.53802738293043,-0.444871612759947,-0.641225403027839,-0.643254017346243,1.98217180063669,2.45373267010042,1.27965930772017,0.676785756163353,1.20255099554697,-0.399726632002375,-1.06823091098125,2.31549458263234,1.2495270125433,1.1927205858627,-0.155251476088718,-1.06396686570872,2.49555120840004,0.56121925801709,0.955713323058033,1.05551151085519,0.223801280747432,1.34452278116976,1.43970117569282,0.00882252179765823,0.532376227821502,1.40952238006617,0.571792746111033,-0.92064474206002,-0.92712565680155,-0.828665574090513,2.05898078355512,1.00331825750432,0.132313057670596,0.826434288681319,0.477637939424317,1.06973778020684,0.440884284408252,2.37406977069851,1.16706992494881,3.43173400014601,2.85952302645074,0.56925454463262,0.856688447338377,2.23315134373905,-0.730211646986466
