,Subtype,ABCA8,ACTG2,ADAMTS1,ADGRL3,CDH11,CDH19,COL10A1,COL11A1,COL1A1,COL1A2,COL3A1,COL5A1,COL5A2,COMP,CTHRC1,DES,FABP4,FAP,FN1,FNDC1,GPM6B,GREM1,ID4,IGF1,INHBA,ITGA11,LMOD1,LUM,MEOX2,MMP11,MYH11,OGN,POSTN,PTX3,RBPMS2,RSPO3,SFRP2,SPARC,SULF1,SYNM,THBS2,VCAN,ZNF469
s138,Normal,0.298933451265246,0.0267504269757145,1.20206831168953,-0.0685236622177869,0.798343701259663,-0.794959173755352,1.08597554180443,0.665898730781118,3.45895893578491,3.11141929593069,2.22280904743922,2.4794885823052,2.04706270189053,1.19379954562834,0.905468704919066,-0.696329011676205,-0.272350889083841,0.806503412590676,3.09936045283307,0.863471792815694,-0.358479539230392,0.079490334799494,-0.0938648146101878,9.46594805389244E-08,0.246776725213512,0.658663562303652,0.858438344135551,3.4988379608826E-13,-0.36514888086618,0.366213193822063,1.79618476993586,0.221619744266723,0.800859053683427,-0.612669853294104,-0.408708472844069,-0.0197067800076044,1.23127103246788,2.18384225248413,1.58183423071009,-0.181504467927498,1.74551968910289,0.440893550256026,-0.0542004733026194
s139,Normal,0.51238305579319,3.22095897883962E-08,0.961999995104406,-0.0485527183116644,1.19944098268272,-8.21931556855181E-05,0.98152644538169,0.824523214900694,3.20237169442012,3.48771016168628,2.1199887423814,2.3539636406846,2.03951424682936,2.67894739424614E-07,0.660675843805548,-0.463383267561428,-0.287433364057047,0.622882631518157,2.55319529963564,1.4709071464182,-0.301071481663099,1.99258139626749,-0.0845634963938337,0.0398742247298428,0.724602015415344,0.687643484792139,1.27266396415417,4.3420823361576E-17,-0.455483334243301,0.643036614182162,1.78786672779479,0.741356722853047,1.12248772651903,-0.204833985217316,-4.00842945452954E-67,-0.00283192558141253,0.219513696990642,1.81970769015878,1.76194877001407,-2.72414653510904E-67,1.33888685596319,3.38846460177259E-05,-0.0146596326020205
s140,Activated,1.83036350616746E-05,0.0789131794529498,0.739749121750428,-0.408612569308106,1.80227353126174,-0.20605937163916,2.4214085086712,2.86213381003045,3.37045665548029,0.0326799205522707,4.18157415016826,2.66752501231319,3.30272117229549,0.747473695992142,1.67558523793201,-1.27722129936223E-71,-0.207921180946311,1.43963780069607,3.99665526734087,1.49294350740861,-0.386113136603379,1.50766435953936,-0.124893861440857,2.46002329323118E-09,1.37911127753913,1.88970862974289,1.06149721137831,0.640174972968014,-0.0100250132037573,0.00108974786148916,1.7090329630497,9.10578078360348E-14,2.33495244381894,-0.182850461246927,-0.631372866470298,-0.448439397884023,1.3756184209566,3.27821430228739,2.67705692145154,-0.00347665891532216,2.76431291188154,1.52156982789725,-6.09147084257586E-06
s141,Normal,0.138949178219922,0.0136180915560274,0.415949966314744,-0.332448406702256,1.0369509587765,-0.332974865797575,1.43737456362906,1.79504990872985,4.00413857958245,1.81388160720633,2.32377408563458,2.66126811718387,2.47614475682855,0.980278679252877,0.976518486881168,-0.27476830851995,-0.243263702027947,0.934825828245683,3.02009797817033,0.860763837635423,-0.380187913731072,0.262932192640286,-9.02913129633102E-05,1.77459910785835E-08,0.611249492362261,1.15806879629971,0.343444360044316,3.7557945098456E-13,-0.0090070253690003,0.0187185835740554,1.04379537113739,1.58358732739712E-12,0.265282919552939,-0.197608721157422,-0.094263730462623,-0.0057557881221028,1.03769415041207,2.2417074200956,1.84517392448732,-0.245641378586765,1.95677656791092,0.674722206986779,-8.93589301731991E-05
s142,Normal,2.04070313641394E-05,0.126150545818208,0.673120243026106,-0.120886539099163,0.95373152364733,-0.158664635319144,0.720617687994405,1.36174557536773,3.28098441203972,3.48180479851069,1.12093073982951,2.22935106724676,1.70648265461208,0.475944286588109,0.776349479609541,-0.617358287481224,-0.347985332032349,0.631425720768919,2.34165221500836,0.478372594175426,-0.39918416758284,1.46331950356078E-11,-0.00688830942375463,9.81295451048722E-09,0.418068903279984,0.61517544700331,0.745584455804179,1.00685696661152E-18,-0.0150262482129106,0.632664897014726,1.59353886049814,9.71366453810887E-14,0.0797059172127109,-0.185089971892678,-0.356831985490638,-0.00840850466723611,1.14998468343274,1.46978630993286,1.33885393452412,-0.241815845968297,1.33821369115439,0.161077172101501,-0.0293582901640852
s143,Activated,0.0153730289283092,0.00271539056192132,0.374728304757947,-0.33623777449952,1.10951615787286,-0.30256887915109,1.51957975621327,1.9184965043992,4.28924026402202,0.996089953549858,2.6615789935089,2.66614690566324,2.53884142965942,1.02568325517382,1.09888920182814,-0.34088129123145,-0.221367090419315,1.20224484239573,3.11803527364359,0.90432084774621,-0.380785288148643,0.411791376857589,-0.000151831341889771,6.62630819169733E-10,0.842637969000514,1.03916808572991,0.3480867670793,8.40539585412286E-14,-0.00920502097403455,0.0853911220444096,0.995416811618463,5.65878276090645E-14,1.86159901918236,-0.17704883731273,-0.118489047704855,-0.00552006535568947,1.64058883686017,2.43400409938616,2.04548939539898,-0.247284398188347,2.07882515528228,0.765337098538201,-0.000113474565230413
s144,Normal,0.0505852354959199,0.00567698494963022,0.373528667867438,-0.227301033358105,0.86624427432458,-0.308173284476389,1.38044407732719,1.40541658623375,2.94652262050649,3.39742462946793,1.15255756325106,2.28225926172599,1.78058173104185,1.37805042911594,0.689196734295421,-0.230865417368513,-0.224502574281876,0.542530208008809,2.2052556446796,0.400221491427219,-0.397608201543103,4.67089652277904E-11,-4.77860454017503E-05,2.58853728088945E-09,0.547643394552934,1.01931769951662,0.36198473432825,1.6556782848662E-15,-0.0117220241797356,0.558187533240771,0.828331522297177,1.46416870102937E-13,8.12297229165364E-05,-0.185299995994965,-0.0901976000873536,-0.00691672199304343,1.07331967132742,1.70901969271447,1.31393330968102,-0.273660642427216,1.70572959122301,2.99690925351491E-05,-0.233749214206767
s145,Activated,0.0500852666428917,0.0617612879230611,0.430039010379118,0.190767003703557,1.43164589819583,-0.179733478006923,1.96462662351206,2.2175697190265,4.10823507043366,1.50765805718718,2.77111758123197,2.66399614961208,2.58809472343599,1.1128134355616,1.38927319317286,-0.29415605039101,-0.229645427979167,1.037184221491,3.00475833557906,1.66642601010923,-0.41137363794134,0.372332336331895,-0.000201302660809169,8.1927120211117E-09,1.02075057886152,1.36351042154693,0.509532184505107,1.14166877963099E-11,-0.0150411460209117,0.610066651802107,0.995812177292305,2.80234687921684E-13,1.06852233788903,-0.188234351811355,-0.162296252450583,-0.0238454776108359,2.20709306882287,2.30286671266621,2.01596988923033,-0.229422016958892,2.26766714181622,1.03516676222769,-0.00124215170611861
s146,Normal,0.0713048313460729,0.00710445113604346,0.697266845941582,-0.060080470210941,5.0494276922715E-16,-0.79356545676398,7.30415663894898E-17,8.38263700726319E-10,1.3014520861925,2.3424051783725,4.04487107261475E-10,1.24637563789742,0.821419047816415,0.0909133846782849,1.2850120997938E-14,-0.152064765536396,-0.257211851514603,0.138448482278838,0.422694296562361,3.7018730995854E-10,-0.301750713282648,6.29699470031042E-14,-0.134796919290291,2.84425150879896E-09,1.24732786056041E-14,7.04155766755894E-08,0.112535115393692,3.61829508808512E-23,-0.00908787396215102,0.022259029661151,0.80425171778253,5.88090207544284E-13,5.90877868946197E-07,-0.182157113557752,-0.0550359324221364,-0.00481296209186044,7.00130471239468E-27,0.822155256988133,1.00359329133181E-19,-0.00284820798463806,0.354930188421364,3.07942642064141E-07,-0.272700998174867
s147,Activated,2.33527695999396E-05,0.118110735265433,0.386186660886262,0.107199503819988,1.30690994775031,-0.191385565570577,1.67058428538151,2.24818628033802,4.13967607688367,1.08112550515873,2.71077142800758,2.6669712082895,2.44965791405033,1.32517066616701,1.15069140515301,-0.0843292041072131,-0.228954802294937,1.35047251980462,3.94366969120789,0.996374064826238,-0.402088684300161,0.449634768506934,-0.00455070080209847,1.29970308963048E-09,1.04661186964729,1.11112809875141,0.448044661928605,1.78010080583003E-13,-0.00376072586085009,0.186686509478703,1.28199736094195,9.58617592717062E-14,1.71443790035337,-0.243445605303419,-0.151448751355693,-0.184102649076495,1.16345995193814,2.33167183292504,1.7875011156882,-0.254030732022004,2.34918705892127,1.12360261310864,-0.000441829421730433
s148,Normal,0.371502653616139,0.068867815217213,1.03995756140128,-0.34190350742711,1.21165123806904,-0.134291380213155,1.24907771591783,1.07738651923225,3.87335159032905,2.55145864538879,2.36916093251388,2.48374048219681,2.09938276129159,1.02188650088962,0.927271697394009,-0.146235990245036,-1.54753942117883E-10,0.853832121880058,2.52402761247201,0.96823366143331,-0.400464926604458,4.40399839561675E-09,-0.239244695058535,0.367399833292581,0.492364062107201,0.522288000418515,0.639389722390967,1.8541230360427E-12,-0.462908758659634,0.0935299039665699,1.35296819272087,0.0238701043898671,0.679657795244447,-0.270126076042016,-0.175761771811289,-0.42538673287767,1.55886472653005,2.20551537098366,1.63478610164273,-0.170790277077578,1.57009725440343,0.536069739585909,-0.000937547692524897
s149,Normal,0.132753176131055,0.0282703215052326,0.656313253177989,-0.457503275570863,1.22101712370327,-0.146048548121281,1.10940198146985,1.44348792658697,3.84391534222553,3.1315416536824,2.19183620815261,2.6663871400133,2.10711992588874,1.37796009525788,1.05823545020362,-0.209033883732298,-0.204642512401446,0.903747501841689,2.8244214049865,0.860535003375264,-0.397065063485791,0.223349228853627,-0.000249148565472071,3.27666442555004E-08,0.522881716340497,0.708721737020375,0.480675935618648,1.57550453699563E-12,-0.0178400349054638,0.631867450377606,1.08953170148805,3.25625623133463E-12,1.09278193535499,-0.179974020367764,-0.137104717345497,-0.00701191868695212,1.18621862012248,2.34945823482841,1.73555431860113,-0.197935991196403,1.90153322849806,0.130637963023719,-0.000778206850677746
s150,Activated,0.391611310974319,0.0725801859981727,1.00584725295811,-0.471267999869994,1.98775545275289,-0.795812232729653,2.62804203728929,2.09429997244448,4.54781544148421,0.550482609065797,3.06122300648744,2.66665265166921,2.41123441732702,1.37812177649444,1.14031005184238,-0.694660362037226,-0.853620584407331,1.05955500321495,3.91538494170025,0.957081197254902,-0.291691142428075,3.81528886735653E-09,-0.114363049605713,1.80824707663659E-10,0.763133480880409,1.25012931221587,0.729239369177652,7.65574431290017E-12,-0.43703419337796,0.0237004783609421,1.56992632349595,0.0531400646974071,7.92079327470394E-05,-0.222156988261593,-0.651145149378861,-0.00272787160621254,1.58741845389746,2.69393937731657,1.99605530614008,-0.0536369392172722,1.98286864469542,0.000117019406652605,-2.56403360089381E-05
s151,Normal,0.241172323632067,0.0287188213879473,0.502599395627314,-0.141978468135272,0.72423594035006,-0.131605910209954,0.720187458089915,2.58204526510646E-12,1.89020982205938,2.95693447436385,0.710860379033329,2.01062732576846,1.32007968504045,1.05564397840559,0.255415758867414,-0.126304149530726,-0.310159490801281,0.236322735790037,0.842736782208791,0.493596039212391,-0.430910840730456,1.72470154603396E-16,-0.0867767872546596,2.91090410971934E-08,1.45555735096232E-12,0.30633077730872,0.558489143185651,2.11938740348372E-15,-0.128430352288819,0.620341824246107,1.57087155764253,0.129779349468071,7.36974840527772E-08,-0.16703659299644,-0.0298548543700876,-0.00325115360321218,0.107627028601247,1.42267179880037,0.968190411997147,-0.000842256519620479,0.411773188751652,2.01594692466587E-05,-0.265451005123189
s152,Activated,0.0742072194285022,0.00745978187373285,0.82124173041041,-0.175332451512349,1.68157159525478,-0.112139827597373,2.259957441396,2.73460028214861,4.62083039397803,0.198174546401155,3.62379253546211,2.66661074057664,2.89915359478933,1.37821387465564,1.09263708905793,-0.694355920654419,-0.807050703176891,1.23992796822297,3.74423509222969,1.3148507497227,-0.376090449303323,0.474445163561488,-0.136130461479757,1.14569472678525E-07,0.900614062720527,1.57213077944532,1.07001880543975,0.248318266602926,-0.475650129845,0.00845425657347584,1.35611612941086,0.17120141600816,1.00691914310464,-0.33496917282309,-0.626445986942445,-0.53331333575491,2.32842153488267,2.87093360281416,1.78473479348334,-0.251616628081403,2.76098195031603,0.363139782212129,-0.000191816488728615
s153,Activated,0.110220451746854,0.125425395398178,0.766801959780493,-0.441715490444838,1.36811534784639,-1.1400472578597E-78,2.2333168644996,2.26213132255125,5.00377815241603,0.231585138665901,3.27814489127979,2.66637529812241,2.91033447929321,0.98742488950143,1.17097795758786,-0.000667950843336164,-0.156016166384462,1.06688091034633,3.51752668777128,1.08419874284539,-0.350723144337834,0.279982752546502,-0.154850916739988,1.52324248576298E-10,1.14405092029073,1.23638765790926,0.725598988889172,0.129809927594454,-0.125373236294604,0.00489931292740395,1.70054175676977,0.0510300918417303,1.59661063121269,-0.293364716903758,-0.159042572664147,-0.00248259343727744,2.25393608709874,2.98348687779212,2.08072097660601,-0.170691395403716,2.46372109091608,0.49181073867403,-2.36096272821369E-06
s154,Normal,0.27281486138166,0.00362698251914276,0.654500655351379,-0.27162268360792,0.739988582296353,-0.299336751765327,1.19597517318948,0.481816373481877,3.04266978681932,3.562749900016,1.68014038586835,2.1598764905719,1.85028842182173,1.13545685648541,0.678854849557603,-0.692522148107918,-0.959600120222421,0.587863402086519,1.4988456991904,0.935570990158987,-0.354073638980144,2.13423186771297E-11,-0.148360475428221,0.0486779729354982,0.315361027683386,0.508477277221872,0.580139450256464,1.88641586060875E-16,-0.0129078203557459,0.621141495450542,0.989915651259829,0.196285556183061,1.49898599070055E-05,-0.205720853843615,-0.0481896196645982,-0.0195577789945079,1.25556069075832,1.90234827584253,1.38431625535612,-6.26064024139442E-05,1.36834809642433,0.53994393639916,-0.000793355425380795
s155,Normal,5.48494141545436E-06,0.0492752158301485,1.10838609138764,-0.283696650287997,0.71458417841177,-0.140789254325663,1.03528833374542,1.16502342264947,3.28267041569024,3.65873919329746,1.55304998173335,2.46572349998735,1.91087180673543,0.787314605433909,0.53917219115532,-0.106782518857175,-0.203739020777752,0.674564956897755,2.29527262510376,0.568754363720598,-0.428287891633181,2.70087652178841E-09,-0.0653457296051992,3.23695772607374E-10,0.386079437030669,0.626312042927064,0.370529631056032,9.92269518352927E-17,-0.00173372800944272,0.629270286012079,0.769628398187363,5.5319387858481E-12,0.423821175568516,-0.17594511871303,-0.156947728514543,-0.00374934772856634,1.18280561156449,1.79368098454966,1.04974577018038,-0.196314635465356,1.52743575509616,1.01493132289685E-05,-0.0985074689404503
s156,Normal,0.0949108914184024,0.133017964063356,0.786337857257492,-0.312934989013869,0.887097554427773,-0.665726169972531,1.15618422834367,1.56350390402705,3.81038788356684,3.1543829893958,2.06467989577581,2.41279462713125,2.02105950714168,1.20046467686078,0.764672270617271,-0.125426457197257,-0.259646161449346,0.896005150928588,2.96865563874662,0.991716683720871,-0.382435366816788,0.561873472164628,-3.9670596363868E-06,0.00569438933020167,0.788959539958816,0.93104034894503,0.442624374012974,5.75305608061437E-15,-0.0197540428358208,0.127340145266285,0.932836321400071,3.88255577562739E-15,0.931987078739809,-0.274286527765118,-0.0338895575544616,-0.0038303668598542,1.49147981975141,2.17137883567397,1.61967840582163,-0.198528375554673,2.05963026278339,0.695647340292164,-1.04092454143474E-05
s157,Activated,2.54856375245594E-05,0.13973246901281,0.640145134453917,-0.290641953921126,1.00694924548424,-0.125247615334797,1.86319665639832,1.91679283850273,4.43690309706805,1.09232989255369,2.58407705966588,2.66660959683181,2.53148845128359,1.14384409345892,0.993841660544623,-0.117396399608331,-0.401251553399375,0.804109976406044,3.5031874943083,0.881731462063108,-0.399702208630425,0.731082645705458,-0.112957361893338,1.06538226124237E-07,0.910480284657865,1.05036550822291,0.545331488834965,9.91104725619539E-13,-0.00978466085499926,0.0215103869760017,1.63418463944857,1.62248869906545E-15,0.679625989057222,-0.194839792837369,-0.643155778703194,-0.00293066348199841,1.57333979194022,2.4357721958739,1.8792834144376,-0.000556053402795785,2.28523432658832,1.29147859929229,-0.00056549261297466
s158,Normal,0.288703800350006,0.00302729597914017,0.752762471176837,-0.489595549125749,1.12354299166064,-0.109387744969108,1.63143999279893,1.66694590346078,3.81642929762967,2.73303580356382,2.32724142572803,2.59044226531205,2.6217365188334,1.37829815016781,0.87006074984621,-0.679677784120671,-0.279251594547521,1.5170747028353,2.91843548307281,0.479174126414151,-0.398155559613775,0.483869580289266,-0.112269383060877,0.358998216002737,0.972386806198084,1.15132151838135,0.893089286463536,0.476858149492496,-0.10625504776736,0.575818292551366,1.70807492270872,2.31194273311229E-15,0.000152465311182883,-0.260098974360433,-0.287093045564047,-0.0145671255705002,1.25899503806345,2.12601210766175,1.65255452950879,-0.256908319388475,2.32368883676532,0.614274032275284,-0.0199398024305342
s159,Normal,0.0386993276519796,0.132724097396556,1.23323943214468,-0.247695682759119,0.40894092596552,-0.177725607036285,0.638129836024197,0.492504637642136,3.17970312480291,3.34995213587486,1.13837265261056,2.19663401015614,1.86357732786551,1.10268658406302,0.483377235176763,-3.63499289314354E-08,-0.28130445260977,0.494727181537833,2.56993089260182,0.724382342310304,-0.423554718280511,0.0287347061337392,-0.0528133276062054,0.0476917342104814,0.6062413547619,0.773235732653403,0.566137903315363,6.63098089457008E-18,-0.365153555706442,0.564002220258192,1.69293419996185,8.34304465695984E-15,1.15290268141578E-05,-0.193216906733157,-0.137681061030872,-0.114385873227023,1.02024684904315E-37,1.77415953774274,1.01382212739814,-0.121219064448734,1.83370764924163,1.35913412094212E-05,-0.264539243035748
s160,Activated,3.4690117095917E-05,0.107540385704298,0.787177553698999,-0.146859569588654,2.10565405555151,-0.126810510112675,1.66281348995964,2.37575774735224,5.05044716604909,0.102066643297763,4.1932311787429,2.66747685396206,3.08362406020475,1.01520469977381,1.05844767069238,-0.433832669887444,-0.318659254857775,1.44117623594731,4.78577435532495,0.638049201153181,-0.387526413484324,1.28512449720895E-09,-0.0759671913107373,5.03163367059789E-08,0.583725311186983,1.66226497615821,0.628671284573559,1.19982262043033E-11,-0.0102413143838507,0.607016370308516,0.982044033139743,9.66474229574076E-14,3.4623875148082,-0.197108501722043,-0.149423764953014,-0.406227460391757,1.98967670147773,3.15468059061282,1.51670958802331,-0.167848943894905,2.05829482633429,1.34557107589685,-0.000210889540357685
s161,Activated,0.367048051078293,0.132469115145895,1.04989925128269,-0.402577871412031,1.6491134206479,-0.700061864528115,2.1728266309504,1.65532862406299,4.92642724658894,0.207203859763128,3.60833529516316,2.6668238415062,3.0873807718599,1.37831345129799,1.60985476515022,-7.61513700336413E-13,-0.000891285299289718,1.62555584985885,3.88952128244961,1.50195500611957,-0.374059681372879,1.51255448826284,-0.157331300178009,0.249201550062558,1.27794571444969,1.60973058346506,0.992864650048314,1.17029085091771,-0.252033266609967,0.00507657397137189,1.72170770408744,0.280031448643238,1.5152059920502,-0.0511839460408849,-0.521035435820564,-0.491662137626835,2.41956371247563,2.99095379685292,2.77361997339213,-0.00890960855028224,2.88048855752725,1.34934428031102,-0.00203463166631232
s162,Normal,0.0840083127360686,0.0692458905105624,0.319908362440623,-0.147529863555749,0.9906307432059,-0.655433789401484,1.04592766215381,1.83597263690806,3.43259950850258,3.67830674169791,1.74070000480237,2.38408107041248,1.93115819053198,1.32915744075601,0.875685761073321,-0.302970681413615,-0.196437674246858,0.86402568482048,2.67649653438409,1.13559073067108,-0.372689259694251,0.213031953927406,-0.103781615065037,0.0124387876086304,0.412576110290997,0.867574382030366,0.611816605658872,4.37644434779663E-16,-0.140031299906592,0.646881505170421,1.26522912131385,0.132092332797861,0.000110861044549099,-0.319067422994471,-0.604939310557321,-0.00469228947915898,1.32109916896826,1.90678841136397,1.36875002923329,-0.024690691464611,1.88815000269475,0.0485732448497982,-0.00314444041097386
s163,Normal,2.07415720788333E-07,0.00299475592178688,7.79760621744011E-08,-0.10756065215823,0.270130347132882,-0.325332114988052,0.296970556509121,0.504527556926355,1.75484772316626,2.48603746480442,3.72267759414159E-10,1.6436948964858,0.895968537572468,0.65316230029412,0.323133977066497,-0.173683215227589,-0.644890426597187,2.60905365899498E-10,1.07431998625383,6.20510835946062E-10,-0.425355630346511,1.02606872723634E-10,-5.41743789218283E-06,4.33122603397405E-10,3.17906218463662E-13,4.23257779550532E-08,6.53055067804881E-14,6.7319081892006E-22,-0.0130691614775964,0.527336617642341,0.638240704553244,6.73200400769812E-11,8.03013314048903E-08,-0.17785476355822,-0.63548867055603,-0.00439066317955731,0.148544648649689,0.623476904722819,0.213962298522108,-0.187500521712668,0.609940215752752,1.92745756684695E-05,-0.119423720102155
s164,Normal,1.13171722861039E-05,0.00202352175445912,0.212843881760904,-0.16607163878779,0.265572117752728,-0.147517204895107,0.559898314774179,6.59019543855676E-11,1.33902908621583,2.38768424021078,2.37242207009525E-10,1.69863418318535,0.987759231164707,0.640597242277317,0.330342918416297,-0.123761076760346,-0.307459180207867,0.0350154864510438,0.592544952380212,2.34384479862665E-10,-0.431561097625543,2.57179426387728E-12,-4.74162649405768E-06,2.33475920737713E-10,9.95566905697022E-14,1.19578635679359E-07,0.292060789300792,4.23834343686751E-20,-0.00456291185787635,0.535321017603725,0.646572767196158,1.50976782479822E-12,9.41062799667654E-12,-0.0446906273600105,-0.0964317165695116,-0.00313764183367823,0.16436357529057,0.655375064496882,0.134131126114693,-0.30218713418654,0.426279094654827,7.73063863789285E-08,-0.00153462221706486
s165,Normal,0.1670255204698,0.00273638149747174,1.02833517434266,-0.366048759400184,1.02482807480233,-0.796514226306855,1.34320442881107,0.54161868988751,3.38949496390157,3.69727135792822,2.12222802530531,2.66354358804962,2.13861343973151,0.55452492652049,0.584115670606657,-0.100062417212032,-0.139543232092753,1.07879402926607,2.06381687129899,0.629727484323472,-0.438180422149489,3.54829885879273E-09,-1.09674922337763E-06,1.19875647960556E-10,0.682717758722028,0.754182276829151,0.473762698163984,1.14583103099253E-13,-0.0501107530160544,0.660251867038685,1.60333944733641,6.19450317010116E-16,7.41348838962302E-05,-0.16576197680063,-0.589852547330662,-0.00217569990293442,1.27216523530008,2.26588890134413,1.61742355248526,-0.0109585242931463,1.76261453733046,9.77858995005381E-05,-0.000665915626152603
s166,Normal,0.29988730452377,0.132713439456481,0.781557342294835,-0.0654659117902877,0.586833398035919,-0.661189491513897,0.198956499660468,0.701327987442085,3.94465618303872,1.78699929964402,2.4717724054354,2.52938212802199,2.2298951100392,1.25680264199443,0.563626251723373,-4.71710870849106E-11,-0.332239128038862,0.401954047612105,2.47898110500905,1.08875158273124,-0.359981921767966,0.317577414795268,-0.103963362851424,0.114595640479834,0.225564339815696,0.457555325521542,0.433006840318612,1.30399409243038E-15,-0.0239122033151011,0.627878817319968,1.67882416099095,0.30973932970171,0.190103765000001,-0.208664795293808,-0.639764388197678,-0.00380740456686786,4.40251055482301E-29,1.98585576338891,0.752291614991006,-3.46967221188713E-05,1.46616189050729,0.605131264427113,-0.00108015219687513
s167,Normal,2.78998776842908E-06,0.113443107184659,0.364950930934814,-0.0271662606414892,0.761173095173414,-0.172829718385613,1.25081834992029,1.57605240739463,3.22076928860455,3.29547226730165,1.7898411364749,2.20030611461602,2.09467295452153,0.818416655315839,0.886876194165882,-0.213979348221507,-0.211971252496414,1.02016925968738,2.31376367486725,0.869637727763013,-0.419975871247914,0.160367936854689,-0.0979692518011765,7.36605886132106E-10,0.753142383089107,1.11781744180786,0.41672100223059,1.3555420124523E-12,-0.0275059128450996,0.217834945051267,1.69913900309558,1.56291955902247E-14,0.33859822130182,-0.178127579177528,-0.04686787699796,-0.00584178093940832,1.39321286429453,1.78351261195174,1.60250903672266,-0.0213602446970842,1.79905184724828,0.536683613295472,-0.0257631161748093
s168,Normal,0.705957120714381,0.0939457238609271,0.889597602096195,0.00505002409368472,1.07089103776542,-0.159267423280752,1.58863843408607,1.81123420277845,3.65334965199584,2.61701419052516,2.42111661595118,2.48834526591169,2.27531089284259,1.04831572118449,0.94635774342213,-0.158768351001719,-0.199237941215957,1.35738514903621,2.60248434688224,1.0479198753032,-0.423355129552487,0.561337979067415,-6.915887882118E-06,5.279264887274E-10,0.867301931188796,0.924518983453002,0.29621895095152,0.00888747336814551,-0.00351477799720723,0.323987499948385,0.817585245010713,8.6409430380035E-15,0.574257176275589,-0.174728116932206,-0.040872280829491,-0.00488562113860192,1.52150481568746,2.16755560770093,1.30285542251036,-0.00293570211449325,1.90676259379555,0.512103809238088,-0.000202405063436977
s169,Normal,0.392775666615192,0.132657528749068,0.510954160163862,-0.132842924050398,1.07940709001924,-0.00294061752665937,0.636896944286658,0.48919328424798,4.07422383802309,2.27135989122994,2.75350582915832,2.62995171900833,2.24541101383483,1.03916037537161,1.09228069887934,-0.21905519332158,-0.167456560770111,1.07235771468602,2.89530785716031,1.52810720672168,-0.373027255108816,0.0914892117012014,-0.10469578895179,0.187265798998705,0.496610842415323,0.723393321614631,0.493318428442262,3.68999814946736E-14,-0.0962079105168486,0.63970703339879,1.69837394052605,0.364068338681216,1.39188978173078,-0.510504587236976,-0.741859648543924,-0.451459680103042,1.35411523973959,2.38063880870956,2.09516648538793,-0.0638328207327335,1.80275172515187,0.994206349066431,-0.0201317667863213
s170,Normal,0.64857224170062,0.0162800507402439,0.845720668767238,0.113630123133765,0.986009770427735,-0.624319378148529,1.04669861145422,0.724451803347111,2.63963721641237,3.40597261734575,1.56164115176417,2.18921881057421,1.77625628144318,0.836352050521763,0.689709911379462,-0.279586401525846,-0.615998243378456,0.554609216266663,1.47039725827394,0.482968833785023,-0.439588098322168,4.21543941619158E-10,-0.12462089843618,0.0987209736483797,0.530573157289955,0.617228967760855,0.433882921585087,2.52081121698069E-13,-0.0092148678707681,0.626191601815338,1.27740728621032,0.345537223987072,7.60715795391811E-07,-0.669202454594689,-0.101589677117507,-0.315012810095067,0.535383724303772,1.69705766047905,1.58052549734985,-0.183829764308239,1.26560931927286,0.434241128901217,-0.0743361144323238
s171,Normal,0.145502602813052,0.140331022991735,0.912507887039843,-0.383697579173426,2.32271054455026,-0.124983518476892,1.26564728433766,1.53525172602805,4.27347877765926,0.750042414668755,3.20990057958375,2.66704708424045,2.63586276505935,0.8692027470857,1.1263088789844,-1.03020789302106,-0.563284738262844,0.83320392890152,2.33213412449419,0.601191398528597,-0.378080676320387,0.466529137742339,-0.149383077902942,9.70152258767838E-09,0.816436969609468,1.04499890287037,0.390938187204971,0.31091253517409,-0.0145338408185928,0.0240629475988082,1.45733913228743,9.58661951634604E-12,0.541386078157602,-0.208934050820423,-0.0527443705977744,-0.00291777337722339,1.88137956088468,2.36383641239922,1.61895854319903,-0.163614990831388,2.1623995867568,2.61167854114904,-0.000553659852502987
s172,Normal,0.150287005272653,0.00888773641839868,0.401154049558358,-0.197077710933639,0.737572482521107,-0.276304499794769,0.671523384160189,0.724696907343772,2.33251545998361,3.10596668272404,0.808829422569943,1.92621876084688,1.63060616728384,0.666757960229315,0.706390852555427,-0.321141706927853,-0.175699459288896,0.407883515721274,0.966229521644577,0.244559707218659,-0.377104918162039,3.28078832222873E-09,-0.111564728533415,2.75136371334667E-10,0.347276591772479,0.552617284047402,0.452082666777192,3.57637263113584E-15,-0.0217729203231522,0.623829258451145,1.08651677431174,1.14921002183887E-10,4.78326931304396E-06,-0.291588734754547,-0.0311310936561328,-0.00343184106329941,0.679778752209917,1.27686610126944,0.934684333413911,-0.170419917245214,1.26011348496877,9.82476879150139E-07,-0.262017256858074
s173,Normal,0.138974875694663,0.0330278864771671,1.03840587116204,-0.400868882257623,0.87665174491929,-0.718752002124098,0.87411608850009,1.5579906652543,3.4155122968564,3.27034831449919,2.14437834021856,2.36176127475589,2.22443881275349,0.514554620976272,0.928741979944392,-0.37236089026229,-0.272927683634885,1.28025487099547,2.63580561631522,0.656817323634556,-0.365954665136764,0.450433957303606,-0.153050622104122,2.38901638867145E-10,0.634433151570145,0.950332089020078,0.554254953737813,3.921519049829E-14,-0.0165835204077525,0.548882752358481,1.00527018026055,5.01195105832063E-15,0.645273747482706,-0.293808485013941,-0.119339105836588,-0.269514888688684,1.66815462959405,2.0332823976231,1.74493971836686,-0.000166217274090529,1.62590375351037,0.103005813102154,-0.0512224605590103
